Analyzer,Size_Date,Photo_date,Week,Treatment,Temp,pH,Trt_Rep,Photo_Rep,File_name,Juvenile_No,Area,Mean,Min,Max
ARK,6/19/20,10/19/17,Week3,AB,cold,high,4,3,AB4_x4_3,3,646,77.943,48,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,4,3,AB4_x4_3,4,440,76.211,47,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,4,3,AB4_x4_3,5,385,75.914,47,115
ARK,6/19/20,10/19/17,Week3,AB,cold,high,4,3,AB4_x4_3,6,824,82.205,48,144
ARK,6/19/20,10/19/17,Week3,AB,cold,high,4,3,AB4_x4_3,7,665,77.275,51,138
ARK,6/19/20,10/19/17,Week3,AB,cold,high,4,3,AB4_x4_3,8,587,75.738,53,110
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,1,1589,91.257,46,160
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,2,2813,83.993,45,153
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,3,836,75.211,36,126
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,4,991,83.171,46,143
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,5,843,71.638,33,135
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,6,565,80.019,32,139
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,7,1100,71.275,33,134
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,8,832,67.101,30,135
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,1,AB5_x4_1,9,1242,74.188,30,139
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,1,964,63.843,32,147
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,2,1158,84.678,52,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,3,557,76.955,49,119
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,4,682,81.402,35,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,5,748,75.882,41,129
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,6,862,77.143,41,135
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,7,495,82.261,45,128
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,8,1026,68.523,31,136
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,9,491,78.57,47,134
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,10,807,68.756,35,131
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,11,735,70.69,30,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,12,690,71.506,29,138
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,13,405,84.005,50,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,14,800,63.453,31,116
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,15,422,66.254,36,134
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,2,AB5_x4_2,16,337,76.371,43,125
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,1,485,70.577,32,146
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,2,1323,73.538,42,142
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,3,881,73.715,41,169
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,4,268,56.231,38,122
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,5,473,87.577,54,163
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,6,436,85.534,56,151
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,7,254,64.713,43,113
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,8,1005,86.598,46,144
ARK,6/19/20,10/19/17,Week3,AB,cold,high,5,3,AB5_x4_3,9,1822,77.93,30,154
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,1,204,60.819,38,125
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,2,361,75.529,52,120
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,3,514,73.455,43,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,4,1144,75.691,37,129
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,5,1289,82.849,44,138
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,6,1266,80.139,39,145
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,7,1889,84.242,35,152
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,8,1286,83.537,42,147
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,9,1404,80.175,41,155
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,10,348,88.443,39,155
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,11,1180,95.515,42,168
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,1,AB6_x4_1,12,680,98.971,50,169
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,1,2207,87.843,40,156
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,2,1150,84.037,29,167
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,3,522,92.874,49,149
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,4,1161,86.089,34,167
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,5,1394,83.123,34,159
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,6,1281,81.483,38,157
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,7,1396,72.403,29,154
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,8,754,87.568,36,157
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,9,837,80.264,29,126
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,10,921,83.505,31,152
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,11,1297,60.29,26,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,12,1247,77.276,34,150
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,13,438,75.635,34,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,2,AB6_x4_2,14,1045,81.06,32,162
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,3,AB6_x4_3,1,579,96.06,56,149
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,3,AB6_x4_3,2,1580,87.022,40,151
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,3,AB6_x4_3,3,295,81.725,40,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,3,AB6_x4_3,4,908,70.238,38,115
ARK,6/19/20,10/19/17,Week3,AB,cold,high,6,3,AB6_x4_3,5,NA,NA,NA,NA
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,1,AB7_x4_1,1,395,63.785,33,126
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,1,AB7_x4_1,2,489,55.094,32,111
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,1,AB7_x4_1,3,757,73.587,37,118
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,1,AB7_x4_1,4,651,56.828,28,117
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,1,AB7_x4_1,5,1070,64.833,29,110
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,1,873,69.198,34,122
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,2,1965,73.066,35,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,3,1622,72.198,32,126
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,4,251,54.542,31,117
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,5,1741,83.538,41,141
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,6,1120,69.746,33,142
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,2,AB7_x4_2,7,504,71.042,41,121
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,1,1338,82.308,45,136
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,2,573,71.391,49,112
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,3,674,78.407,50,123
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,4,1001,81.126,51,125
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,5,355,83.051,59,121
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,6,652,75.867,37,140
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,7,713,82.987,50,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,7,3,AB7_x4_3,8,396,86.098,63,143
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,1,370,73.062,45,121
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,2,381,70.438,36,116
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,3,827,68.549,31,121
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,4,334,64.94,42,104
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,5,716,76.229,39,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,6,974,68.418,32,134
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,7,734,69.038,38,120
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,8,569,85.301,49,155
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,1,AB8_x4_1,9,956,66.724,31,112
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,1,578,71.5,26,137
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,2,754,75.962,44,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,3,669,70.662,35,111
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,4,335,77.827,48,129
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,5,392,67.477,41,105
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,6,880,64.991,35,144
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,7,467,62.709,42,109
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,8,421,79.064,50,144
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,9,309,84.223,49,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,2,AB8_x4_2,10,1088,75.824,31,149
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,3,AB8_x4_3,1,1096,62.495,31,120
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,3,AB8_x4_3,2,514,78.658,53,119
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,3,AB8_x4_3,3,370,77.857,39,125
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,3,AB8_x4_3,4,341,72.328,39,107
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,3,AB8_x4_3,5,868,73.594,43,124
ARK,6/19/20,10/19/17,Week3,AB,cold,high,8,3,AB8_x4_3,6,984,86.272,51,135
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,1,881,67.285,29,138
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,2,626,79.016,40,141
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,3,728,69.092,28,117
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,4,746,70.362,30,113
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,5,913,68.427,29,158
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,6,360,79.289,44,129
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,7,1160,77.709,38,154
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,8,1747,81.182,40,154
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,9,369,74.485,44,109
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,10,1172,59.993,28,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,11,1552,74.625,41,143
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,12,919,76.898,45,140
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,13,1123,56.679,36,107
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,14,1054,68.594,32,135
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,15,315,52.841,33,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,16,1150,67.718,30,131
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,17,1029,68.4,32,136
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,1,AB9_x4_1,18,477,62.096,33,106
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,1,470,84.604,54,125
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,2,2434,75.007,41,138
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,3,1003,72.503,34,111
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,4,368,58.37,39,94
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,5,1051,76.184,42,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,6,502,75.436,48,115
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,2,AB9_x4_2,7,615,77.737,43,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,1,306,64.477,39,124
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,2,427,65.815,36,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,3,1335,68.882,29,149
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,4,1419,71.749,33,137
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,5,464,90.808,64,141
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,6,882,79.227,40,130
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,7,757,70.029,36,154
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,8,765,80.268,39,148
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,9,935,81.767,39,143
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,10,468,80.821,46,139
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,11,1084,80.293,41,131
ARK,6/19/20,10/19/17,Week3,AB,cold,high,9,3,AB9_x4_3,12,1573,88.709,49,163
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,1,AB10_x4_1,1,337,67.398,40,126
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,1,AB10_x4_1,2,1020,71.108,31,139
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,1,AB10_x4_1,3,382,79.264,44,144
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,1,AB10_x4_1,4,783,92.493,59,147
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,1,488,66.232,38,105
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,2,963,56.495,28,112
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,3,652,63.371,30,108
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,4,863,70.251,39,123
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,5,1046,64.264,31,109
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,6,1044,86.455,47,140
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,7,1064,69.107,33,116
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,8,1171,68.199,29,115
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,9,610,71.862,41,139
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,10,532,67.953,36,119
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,11,405,79.662,40,155
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,12,1091,82.313,55,136
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,13,498,83.747,44,140
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,14,621,64.187,33,128
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,2,AB10_x4_2,15,890,76.881,36,137
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,1,529,85.045,45,153
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,2,451,85.743,40,158
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,3,1208,72.613,37,159
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,4,1174,70.158,36,117
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,5,756,56.217,29,132
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,6,1181,71.426,30,154
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,7,562,65.244,37,133
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,8,949,74.727,27,152
ARK,6/19/20,10/19/17,Week3,AB,cold,high,10,3,AB10_x4_3,9,833,77.772,27,142
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,1,3519,56.586,19,129
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,2,3114,53.992,24,116
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,3,1433,65.296,26,137
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,4,4935,65.984,23,129
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,5,3715,61.654,27,127
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,6,2447,79.533,40,143
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,7,2518,70.32,33,144
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,1,BA1_x4_1,8,3970,71.223,35,148
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,1,741,62.306,33,188
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,2,913,80.045,33,188
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,3,837,78.141,44,170
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,4,4735,79.597,34,164
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,5,480,90.24,55,162
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,6,1345,85.687,46,166
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,7,770,82.884,51,171
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,8,3645,79.215,37,150
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,9,4064,79.359,36,151
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,10,527,77.797,38,126
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,11,619,74.774,33,152
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,2,BA1_x4_2,12,4125,67.432,31,140
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,1,683,71.41,36,134
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,2,3602,73.008,32,137
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,3,4049,74.351,36,130
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,4,1273,69.155,34,127
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,5,697,78.769,48,140
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,6,2343,79.686,51,142
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,7,1042,81.039,35,148
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,8,767,72.904,32,155
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,9,3220,62.072,25,125
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,10,3497,78.938,23,147
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,11,627,71.153,35,139
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,12,483,77.207,31,143
ARK,4/28/21,10/19/17,Week3,BA,hot,low,1,3,BA1_x4_3,13,3524,68.609,27,140
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,1,BA2_x4_1,1,1209,71.247,30,129
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,1,BA2_x4_1,2,1612,65.645,33,124
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,1,BA2_x4_1,3,1179,64.757,30,119
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,1,BA2_x4_1,4,741,73.521,35,147
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,1,BA2_x4_1,5,2507,69.673,28,127
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,1,BA2_x4_1,6,1983,79.904,46,150
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,2,BA2_x4_2,1,2586,65.922,23,141
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,2,BA2_x4_2,2,682,82.239,48,131
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,2,BA2_x4_2,3,449,79.784,37,152
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,2,BA2_x4_2,4,3404,66.618,26,123
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,2,BA2_x4_2,5,2578,75.001,26,150
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,1,1839,77.701,34,177
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,2,731,91.539,51,163
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,3,515,94.882,58,165
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,4,2675,72.537,36,172
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,5,506,72.626,41,186
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,6,1677,96.242,51,175
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,7,2145,62.015,24,182
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,8,1994,67.619,27,175
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,9,2886,63.974,21,140
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,10,3571,82.289,34,171
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,11,1395,75.204,28,160
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,12,3162,69.774,29,154
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,13,1793,77.602,39,156
ARK,4/28/21,10/19/17,Week3,BA,hot,low,2,3,BA2_x4_3,14,2230,70.065,28,144
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,1,717,61.674,30,146
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,2,2929,72.878,30,122
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,3,3964,74.557,35,147
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,4,3067,75.239,28,151
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,5,505,53.675,25,136
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,6,653,57.533,27,145
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,7,762,64.138,25,142
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,8,823,56.906,27,143
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,9,2381,66.606,27,146
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,10,2666,72.67,26,154
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,11,3513,68.504,26,166
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,12,1177,72.952,33,169
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,13,3912,67.396,30,155
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,14,5330,78.498,30,141
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,1,BA3_x4_1,15,1666,76.479,34,133
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,2,BA3_x4_2,1,905,65.832,33,146
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,2,BA3_x4_2,2,1071,64.745,33,153
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,2,BA3_x4_2,3,665,75.254,43,166
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,2,BA3_x4_2,4,584,85.401,38,140
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,2,BA3_x4_2,5,3636,81.785,39,174
ARK,4/28/21,10/19/17,Week3,BA,hot,low,3,2,BA3_x4_2,6,401,77.97,38,134
